dataset,method,shots,nctx,seed,accuracy,macro_f1,use_b,b_loss_weight,meta_lr_ratio,setting_tag,log_path,is_fresh,is_smoke,is_cachebuild,status,exclude_reason,formal_key
oxford_flowers,CoOp,2,6,1,63.8,60.3,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/oxford_flowers/CoOp/rn50_ep50_2shots/nctx6_cscFalse_ctpend/seed1/log.txt,False,False,False,kept,,oxford_flowers|CoOp|baseline|k2|m6|seed1
oxford_flowers,CoOp,2,6,2,66.6,62.8,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/oxford_flowers/CoOp/rn50_ep50_2shots/nctx6_cscFalse_ctpend/seed2/log.txt,False,False,False,kept,,oxford_flowers|CoOp|baseline|k2|m6|seed2
oxford_flowers,CoOp,2,6,3,75.9,72.9,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/oxford_flowers/CoOp/rn50_ep50_2shots/nctx6_cscFalse_ctpend/seed3/log.txt,False,False,False,kept,,oxford_flowers|CoOp|baseline|k2|m6|seed3
oxford_flowers,CoOp,2,8,1,67.2,63.1,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/oxford_flowers/CoOp/rn50_ep50_2shots/nctx8_cscFalse_ctpend/seed1/log.txt,False,False,False,kept,,oxford_flowers|CoOp|baseline|k2|m8|seed1
oxford_flowers,CoOp,2,8,2,67.4,63.2,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/oxford_flowers/CoOp/rn50_ep50_2shots/nctx8_cscFalse_ctpend/seed2/log.txt,False,False,False,kept,,oxford_flowers|CoOp|baseline|k2|m8|seed2
oxford_flowers,CoOp,2,8,3,67.6,62.0,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/oxford_flowers/CoOp/rn50_ep50_2shots/nctx8_cscFalse_ctpend/seed3/log.txt,False,False,False,kept,,oxford_flowers|CoOp|baseline|k2|m8|seed3
oxford_flowers,CoOp,2,10,1,69.5,64.7,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/oxford_flowers/CoOp/rn50_ep50_2shots/nctx10_cscFalse_ctpend/seed1/log.txt,False,False,False,kept,,oxford_flowers|CoOp|baseline|k2|m10|seed1
oxford_flowers,CoOp,2,10,2,66.7,63.5,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/oxford_flowers/CoOp/rn50_ep50_2shots/nctx10_cscFalse_ctpend/seed2/log.txt,False,False,False,kept,,oxford_flowers|CoOp|baseline|k2|m10|seed2
oxford_flowers,CoOp,2,10,3,70.4,65.0,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/oxford_flowers/CoOp/rn50_ep50_2shots/nctx10_cscFalse_ctpend/seed3/log.txt,False,False,False,kept,,oxford_flowers|CoOp|baseline|k2|m10|seed3
oxford_flowers,CoOp,2,12,1,68.0,64.2,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/oxford_flowers/CoOp/rn50_ep50_2shots/nctx12_cscFalse_ctpend/seed1/log.txt,False,False,False,kept,,oxford_flowers|CoOp|baseline|k2|m12|seed1
oxford_flowers,CoOp,2,12,2,71.3,67.8,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/oxford_flowers/CoOp/rn50_ep50_2shots/nctx12_cscFalse_ctpend/seed2/log.txt,False,False,False,kept,,oxford_flowers|CoOp|baseline|k2|m12|seed2
oxford_flowers,CoOp,2,12,3,73.4,69.2,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/oxford_flowers/CoOp/rn50_ep50_2shots/nctx12_cscFalse_ctpend/seed3/log.txt,False,False,False,kept,,oxford_flowers|CoOp|baseline|k2|m12|seed3
oxford_flowers,CoOp,2,14,1,74.7,72.8,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/oxford_flowers/CoOp/rn50_ep50_2shots/nctx14_cscFalse_ctpend/seed1/log.txt,False,False,False,kept,,oxford_flowers|CoOp|baseline|k2|m14|seed1
oxford_flowers,CoOp,2,14,2,73.7,70.2,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/oxford_flowers/CoOp/rn50_ep50_2shots/nctx14_cscFalse_ctpend/seed2/log.txt,False,False,False,kept,,oxford_flowers|CoOp|baseline|k2|m14|seed2
oxford_flowers,CoOp,2,14,3,71.5,66.3,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/oxford_flowers/CoOp/rn50_ep50_2shots/nctx14_cscFalse_ctpend/seed3/log.txt,False,False,False,kept,,oxford_flowers|CoOp|baseline|k2|m14|seed3
oxford_flowers,CoOp,2,16,1,77.5,75.7,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/oxford_flowers/CoOp/rn50_ep50_2shots/nctx16_cscFalse_ctpend/seed1/log.txt,False,False,False,kept,,oxford_flowers|CoOp|baseline|k2|m16|seed1
oxford_flowers,CoOp,2,16,2,72.9,70.7,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/oxford_flowers/CoOp/rn50_ep50_2shots/nctx16_cscFalse_ctpend/seed2/log.txt,False,False,False,kept,,oxford_flowers|CoOp|baseline|k2|m16|seed2
oxford_flowers,CoOp,2,16,3,71.4,65.8,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/oxford_flowers/CoOp/rn50_ep50_2shots/nctx16_cscFalse_ctpend/seed3/log.txt,False,False,False,kept,,oxford_flowers|CoOp|baseline|k2|m16|seed3
oxford_flowers,CoOp,4,2,1,75.6,73.3,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/oxford_flowers/CoOp/rn50_ep50_4shots/nctx2_cscFalse_ctpend/seed1/log.txt,False,False,False,kept,,oxford_flowers|CoOp|baseline|k4|m2|seed1
oxford_flowers,CoOp,4,2,2,68.5,64.6,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/oxford_flowers/CoOp/rn50_ep50_4shots/nctx2_cscFalse_ctpend/seed2/log.txt,False,False,False,kept,,oxford_flowers|CoOp|baseline|k4|m2|seed2
oxford_flowers,CoOp,4,2,3,73.9,71.4,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/oxford_flowers/CoOp/rn50_ep50_4shots/nctx2_cscFalse_ctpend/seed3/log.txt,False,False,False,kept,,oxford_flowers|CoOp|baseline|k4|m2|seed3
oxford_flowers,CoOp,4,4,1,78.1,76.2,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/oxford_flowers/CoOp/rn50_ep50_4shots/nctx4_cscFalse_ctpend/seed1/log.txt,False,False,False,kept,,oxford_flowers|CoOp|baseline|k4|m4|seed1
oxford_flowers,CoOp,4,4,2,68.5,64.7,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/oxford_flowers/CoOp/rn50_ep50_4shots/nctx4_cscFalse_ctpend/seed2/log.txt,False,False,False,kept,,oxford_flowers|CoOp|baseline|k4|m4|seed2
oxford_flowers,CoOp,4,4,3,80.1,78.3,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/oxford_flowers/CoOp/rn50_ep50_4shots/nctx4_cscFalse_ctpend/seed3/log.txt,False,False,False,kept,,oxford_flowers|CoOp|baseline|k4|m4|seed3
oxford_flowers,CoOp,4,6,1,74.5,70.5,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/oxford_flowers/CoOp/rn50_ep50_4shots/nctx6_cscFalse_ctpend/seed1/log.txt,False,False,False,kept,,oxford_flowers|CoOp|baseline|k4|m6|seed1
oxford_flowers,CoOp,4,6,2,72.9,68.6,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/oxford_flowers/CoOp/rn50_ep50_4shots/nctx6_cscFalse_ctpend/seed2/log.txt,False,False,False,kept,,oxford_flowers|CoOp|baseline|k4|m6|seed2
oxford_flowers,CoOp,4,6,3,82.1,80.6,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/oxford_flowers/CoOp/rn50_ep50_4shots/nctx6_cscFalse_ctpend/seed3/log.txt,False,False,False,kept,,oxford_flowers|CoOp|baseline|k4|m6|seed3
oxford_flowers,CoOp,4,8,1,69.3,65.7,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/oxford_flowers/CoOp/rn50_ep50_4shots/nctx8_cscFalse_ctpend/seed1/log.txt,False,False,False,kept,,oxford_flowers|CoOp|baseline|k4|m8|seed1
oxford_flowers,CoOp,4,8,2,76.5,73.5,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/oxford_flowers/CoOp/rn50_ep50_4shots/nctx8_cscFalse_ctpend/seed2/log.txt,False,False,False,kept,,oxford_flowers|CoOp|baseline|k4|m8|seed2
oxford_flowers,CoOp,4,8,3,78.0,76.3,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/oxford_flowers/CoOp/rn50_ep50_4shots/nctx8_cscFalse_ctpend/seed3/log.txt,False,False,False,kept,,oxford_flowers|CoOp|baseline|k4|m8|seed3
oxford_flowers,CoOp,4,10,1,76.2,73.1,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/oxford_flowers/CoOp/rn50_ep50_4shots/nctx10_cscFalse_ctpend/seed1/log.txt,False,False,False,kept,,oxford_flowers|CoOp|baseline|k4|m10|seed1
oxford_flowers,CoOp,4,10,2,78.4,75.7,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/oxford_flowers/CoOp/rn50_ep50_4shots/nctx10_cscFalse_ctpend/seed2/log.txt,False,False,False,kept,,oxford_flowers|CoOp|baseline|k4|m10|seed2
oxford_flowers,CoOp,4,10,3,75.2,72.7,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/oxford_flowers/CoOp/rn50_ep50_4shots/nctx10_cscFalse_ctpend/seed3/log.txt,False,False,False,kept,,oxford_flowers|CoOp|baseline|k4|m10|seed3
oxford_flowers,CoOp,4,12,1,73.3,71.7,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/oxford_flowers/CoOp/rn50_ep50_4shots/nctx12_cscFalse_ctpend/seed1/log.txt,False,False,False,kept,,oxford_flowers|CoOp|baseline|k4|m12|seed1
oxford_flowers,CoOp,4,12,2,81.8,80.4,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/oxford_flowers/CoOp/rn50_ep50_4shots/nctx12_cscFalse_ctpend/seed2/log.txt,False,False,False,kept,,oxford_flowers|CoOp|baseline|k4|m12|seed2
oxford_flowers,CoOp,4,12,3,84.2,82.9,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/oxford_flowers/CoOp/rn50_ep50_4shots/nctx12_cscFalse_ctpend/seed3/log.txt,False,False,False,kept,,oxford_flowers|CoOp|baseline|k4|m12|seed3
oxford_flowers,CoOp,4,14,1,84.1,83.0,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/oxford_flowers/CoOp/rn50_ep50_4shots/nctx14_cscFalse_ctpend/seed1/log.txt,False,False,False,kept,,oxford_flowers|CoOp|baseline|k4|m14|seed1
oxford_flowers,CoOp,4,14,2,83.6,81.9,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/oxford_flowers/CoOp/rn50_ep50_4shots/nctx14_cscFalse_ctpend/seed2/log.txt,False,False,False,kept,,oxford_flowers|CoOp|baseline|k4|m14|seed2
oxford_flowers,CoOp,4,14,3,84.5,83.6,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/oxford_flowers/CoOp/rn50_ep50_4shots/nctx14_cscFalse_ctpend/seed3/log.txt,False,False,False,kept,,oxford_flowers|CoOp|baseline|k4|m14|seed3
oxford_flowers,CoOp,4,16,1,86.5,85.4,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/oxford_flowers/CoOp/rn50_ep50_4shots/nctx16_cscFalse_ctpend/seed1/log.txt,False,False,False,kept,,oxford_flowers|CoOp|baseline|k4|m16|seed1
oxford_flowers,CoOp,4,16,2,81.3,79.7,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/oxford_flowers/CoOp/rn50_ep50_4shots/nctx16_cscFalse_ctpend/seed2/log.txt,False,False,False,kept,,oxford_flowers|CoOp|baseline|k4|m16|seed2
oxford_flowers,CoOp,4,16,3,77.8,75.5,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/oxford_flowers/CoOp/rn50_ep50_4shots/nctx16_cscFalse_ctpend/seed3/log.txt,False,False,False,kept,,oxford_flowers|CoOp|baseline|k4|m16|seed3
oxford_flowers,CoOp,8,2,1,79.6,78.0,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/oxford_flowers/CoOp/rn50_ep50_8shots/nctx2_cscFalse_ctpend/seed1/log.txt,False,False,False,kept,,oxford_flowers|CoOp|baseline|k8|m2|seed1
oxford_flowers,CoOp,8,2,2,80.4,78.4,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/oxford_flowers/CoOp/rn50_ep50_8shots/nctx2_cscFalse_ctpend/seed2/log.txt,False,False,False,kept,,oxford_flowers|CoOp|baseline|k8|m2|seed2
oxford_flowers,CoOp,8,2,3,84.4,83.5,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/oxford_flowers/CoOp/rn50_ep50_8shots/nctx2_cscFalse_ctpend/seed3/log.txt,False,False,False,kept,,oxford_flowers|CoOp|baseline|k8|m2|seed3
oxford_flowers,CoOp,8,4,1,87.7,87.0,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/oxford_flowers/CoOp/rn50_ep50_8shots/nctx4_cscFalse_ctpend/seed1/log.txt,False,False,False,kept,,oxford_flowers|CoOp|baseline|k8|m4|seed1
oxford_flowers,CoOp,8,4,2,86.4,85.7,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/oxford_flowers/CoOp/rn50_ep50_8shots/nctx4_cscFalse_ctpend/seed2/log.txt,False,False,False,kept,,oxford_flowers|CoOp|baseline|k8|m4|seed2
oxford_flowers,CoOp,8,4,3,85.5,84.4,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/oxford_flowers/CoOp/rn50_ep50_8shots/nctx4_cscFalse_ctpend/seed3/log.txt,False,False,False,kept,,oxford_flowers|CoOp|baseline|k8|m4|seed3
oxford_flowers,CoOp,8,6,1,86.2,85.5,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/oxford_flowers/CoOp/rn50_ep50_8shots/nctx6_cscFalse_ctpend/seed1/log.txt,False,False,False,kept,,oxford_flowers|CoOp|baseline|k8|m6|seed1
oxford_flowers,CoOp,8,6,2,86.7,85.5,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/oxford_flowers/CoOp/rn50_ep50_8shots/nctx6_cscFalse_ctpend/seed2/log.txt,False,False,False,kept,,oxford_flowers|CoOp|baseline|k8|m6|seed2
oxford_flowers,CoOp,8,6,3,87.0,86.3,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/oxford_flowers/CoOp/rn50_ep50_8shots/nctx6_cscFalse_ctpend/seed3/log.txt,False,False,False,kept,,oxford_flowers|CoOp|baseline|k8|m6|seed3
oxford_flowers,CoOp,8,8,1,87.1,86.3,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/oxford_flowers/CoOp/rn50_ep50_8shots/nctx8_cscFalse_ctpend/seed1/log.txt,False,False,False,kept,,oxford_flowers|CoOp|baseline|k8|m8|seed1
oxford_flowers,CoOp,8,8,2,88.2,87.5,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/oxford_flowers/CoOp/rn50_ep50_8shots/nctx8_cscFalse_ctpend/seed2/log.txt,False,False,False,kept,,oxford_flowers|CoOp|baseline|k8|m8|seed2
oxford_flowers,CoOp,8,8,3,88.7,88.1,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/oxford_flowers/CoOp/rn50_ep50_8shots/nctx8_cscFalse_ctpend/seed3/log.txt,False,False,False,kept,,oxford_flowers|CoOp|baseline|k8|m8|seed3
oxford_flowers,CoOp,8,10,1,90.1,89.4,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/oxford_flowers/CoOp/rn50_ep50_8shots/nctx10_cscFalse_ctpend/seed1/log.txt,False,False,False,kept,,oxford_flowers|CoOp|baseline|k8|m10|seed1
oxford_flowers,CoOp,8,10,2,89.8,89.0,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/oxford_flowers/CoOp/rn50_ep50_8shots/nctx10_cscFalse_ctpend/seed2/log.txt,False,False,False,kept,,oxford_flowers|CoOp|baseline|k8|m10|seed2
oxford_flowers,CoOp,8,10,3,88.4,88.0,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/oxford_flowers/CoOp/rn50_ep50_8shots/nctx10_cscFalse_ctpend/seed3/log.txt,False,False,False,kept,,oxford_flowers|CoOp|baseline|k8|m10|seed3
oxford_flowers,CoOp,8,12,1,89.6,89.4,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/oxford_flowers/CoOp/rn50_ep50_8shots/nctx12_cscFalse_ctpend/seed1/log.txt,False,False,False,kept,,oxford_flowers|CoOp|baseline|k8|m12|seed1
oxford_flowers,CoOp,8,12,2,90.0,89.9,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/oxford_flowers/CoOp/rn50_ep50_8shots/nctx12_cscFalse_ctpend/seed2/log.txt,False,False,False,kept,,oxford_flowers|CoOp|baseline|k8|m12|seed2
oxford_flowers,CoOp,8,12,3,88.9,88.6,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/oxford_flowers/CoOp/rn50_ep50_8shots/nctx12_cscFalse_ctpend/seed3/log.txt,False,False,False,kept,,oxford_flowers|CoOp|baseline|k8|m12|seed3
oxford_flowers,CoOp,8,14,1,87.7,87.1,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/oxford_flowers/CoOp/rn50_ep50_8shots/nctx14_cscFalse_ctpend/seed1/log.txt,False,False,False,kept,,oxford_flowers|CoOp|baseline|k8|m14|seed1
oxford_flowers,CoOp,8,14,2,89.0,88.5,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/oxford_flowers/CoOp/rn50_ep50_8shots/nctx14_cscFalse_ctpend/seed2/log.txt,False,False,False,kept,,oxford_flowers|CoOp|baseline|k8|m14|seed2
oxford_flowers,CoOp,8,14,3,89.3,88.8,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/oxford_flowers/CoOp/rn50_ep50_8shots/nctx14_cscFalse_ctpend/seed3/log.txt,False,False,False,kept,,oxford_flowers|CoOp|baseline|k8|m14|seed3
oxford_flowers,CoOp,8,16,1,88.9,88.5,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/oxford_flowers/CoOp/rn50_ep50_8shots/nctx16_cscFalse_ctpend/seed1/log.txt,False,False,False,kept,,oxford_flowers|CoOp|baseline|k8|m16|seed1
oxford_flowers,CoOp,8,16,2,90.9,90.2,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/oxford_flowers/CoOp/rn50_ep50_8shots/nctx16_cscFalse_ctpend/seed2/log.txt,False,False,False,kept,,oxford_flowers|CoOp|baseline|k8|m16|seed2
oxford_flowers,CoOp,8,16,3,89.5,89.1,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/oxford_flowers/CoOp/rn50_ep50_8shots/nctx16_cscFalse_ctpend/seed3/log.txt,False,False,False,kept,,oxford_flowers|CoOp|baseline|k8|m16|seed3
oxford_flowers,CoOp,10,2,1,84.0,82.5,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/oxford_flowers/CoOp/rn50_ep50_10shots/nctx2_cscFalse_ctpend/seed1/log.txt,False,False,False,kept,,oxford_flowers|CoOp|baseline|k10|m2|seed1
oxford_flowers,CoOp,10,2,2,83.8,82.2,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/oxford_flowers/CoOp/rn50_ep50_10shots/nctx2_cscFalse_ctpend/seed2/log.txt,False,False,False,kept,,oxford_flowers|CoOp|baseline|k10|m2|seed2
oxford_flowers,CoOp,10,2,3,84.5,82.8,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/oxford_flowers/CoOp/rn50_ep50_10shots/nctx2_cscFalse_ctpend/seed3/log.txt,False,False,False,kept,,oxford_flowers|CoOp|baseline|k10|m2|seed3
oxford_flowers,CoOp,10,4,1,88.5,87.9,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/oxford_flowers/CoOp/rn50_ep50_10shots/nctx4_cscFalse_ctpend/seed1/log.txt,False,False,False,kept,,oxford_flowers|CoOp|baseline|k10|m4|seed1
oxford_flowers,CoOp,10,4,2,88.0,87.4,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/oxford_flowers/CoOp/rn50_ep50_10shots/nctx4_cscFalse_ctpend/seed2/log.txt,False,False,False,kept,,oxford_flowers|CoOp|baseline|k10|m4|seed2
oxford_flowers,CoOp,10,4,3,87.3,86.4,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/oxford_flowers/CoOp/rn50_ep50_10shots/nctx4_cscFalse_ctpend/seed3/log.txt,False,False,False,kept,,oxford_flowers|CoOp|baseline|k10|m4|seed3
oxford_flowers,CoOp,10,6,1,89.1,88.7,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/oxford_flowers/CoOp/rn50_ep50_10shots/nctx6_cscFalse_ctpend/seed1/log.txt,False,False,False,kept,,oxford_flowers|CoOp|baseline|k10|m6|seed1
oxford_flowers,CoOp,10,6,2,90.3,89.6,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/oxford_flowers/CoOp/rn50_ep50_10shots/nctx6_cscFalse_ctpend/seed2/log.txt,False,False,False,kept,,oxford_flowers|CoOp|baseline|k10|m6|seed2
oxford_flowers,CoOp,10,6,3,90.0,89.1,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/oxford_flowers/CoOp/rn50_ep50_10shots/nctx6_cscFalse_ctpend/seed3/log.txt,False,False,False,kept,,oxford_flowers|CoOp|baseline|k10|m6|seed3
oxford_flowers,CoOp,10,8,1,89.8,89.4,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/oxford_flowers/CoOp/rn50_ep50_10shots/nctx8_cscFalse_ctpend/seed1/log.txt,False,False,False,kept,,oxford_flowers|CoOp|baseline|k10|m8|seed1
oxford_flowers,CoOp,10,8,2,91.4,90.7,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/oxford_flowers/CoOp/rn50_ep50_10shots/nctx8_cscFalse_ctpend/seed2/log.txt,False,False,False,kept,,oxford_flowers|CoOp|baseline|k10|m8|seed2
oxford_flowers,CoOp,10,8,3,90.9,90.1,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/oxford_flowers/CoOp/rn50_ep50_10shots/nctx8_cscFalse_ctpend/seed3/log.txt,False,False,False,kept,,oxford_flowers|CoOp|baseline|k10|m8|seed3
oxford_flowers,CoOp,10,10,1,90.5,90.2,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/oxford_flowers/CoOp/rn50_ep50_10shots/nctx10_cscFalse_ctpend/seed1/log.txt,False,False,False,kept,,oxford_flowers|CoOp|baseline|k10|m10|seed1
oxford_flowers,CoOp,10,10,2,91.1,90.8,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/oxford_flowers/CoOp/rn50_ep50_10shots/nctx10_cscFalse_ctpend/seed2/log.txt,False,False,False,kept,,oxford_flowers|CoOp|baseline|k10|m10|seed2
oxford_flowers,CoOp,10,10,3,89.8,89.2,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/oxford_flowers/CoOp/rn50_ep50_10shots/nctx10_cscFalse_ctpend/seed3/log.txt,False,False,False,kept,,oxford_flowers|CoOp|baseline|k10|m10|seed3
oxford_flowers,CoOp,10,12,1,90.0,89.6,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/oxford_flowers/CoOp/rn50_ep50_10shots/nctx12_cscFalse_ctpend/seed1/log.txt,False,False,False,kept,,oxford_flowers|CoOp|baseline|k10|m12|seed1
oxford_flowers,CoOp,10,12,2,90.9,90.2,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/oxford_flowers/CoOp/rn50_ep50_10shots/nctx12_cscFalse_ctpend/seed2/log.txt,False,False,False,kept,,oxford_flowers|CoOp|baseline|k10|m12|seed2
oxford_flowers,CoOp,10,12,3,90.2,89.7,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/oxford_flowers/CoOp/rn50_ep50_10shots/nctx12_cscFalse_ctpend/seed3/log.txt,False,False,False,kept,,oxford_flowers|CoOp|baseline|k10|m12|seed3
oxford_flowers,CoOp,10,14,1,89.9,89.4,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/oxford_flowers/CoOp/rn50_ep50_10shots/nctx14_cscFalse_ctpend/seed1/log.txt,False,False,False,kept,,oxford_flowers|CoOp|baseline|k10|m14|seed1
oxford_flowers,CoOp,10,14,2,91.7,91.1,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/oxford_flowers/CoOp/rn50_ep50_10shots/nctx14_cscFalse_ctpend/seed2/log.txt,False,False,False,kept,,oxford_flowers|CoOp|baseline|k10|m14|seed2
oxford_flowers,CoOp,10,14,3,91.4,90.8,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/oxford_flowers/CoOp/rn50_ep50_10shots/nctx14_cscFalse_ctpend/seed3/log.txt,False,False,False,kept,,oxford_flowers|CoOp|baseline|k10|m14|seed3
oxford_flowers,CoOp,10,16,1,88.8,87.9,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/oxford_flowers/CoOp/rn50_ep50_10shots/nctx16_cscFalse_ctpend/seed1/log.txt,False,False,False,kept,,oxford_flowers|CoOp|baseline|k10|m16|seed1
oxford_flowers,CoOp,10,16,2,91.9,91.8,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/oxford_flowers/CoOp/rn50_ep50_10shots/nctx16_cscFalse_ctpend/seed2/log.txt,False,False,False,kept,,oxford_flowers|CoOp|baseline|k10|m16|seed2
